257.7908325195,257.6156616211,,285.006266667,0.0954906517
256.2386779785,256.0078125,,286.252,0.1048493007
255.9091644287,255.6324005127,,285.994333333,0.1051949825
258.6745300293,258.352722168,,279.516428571,0.0745641272
261.9861755371,261.7713623047,,274.364444444,0.0451161554
264.7028808594,264.4821166992,,270.711724138,0.0221964649
270.4894104004,270.2337036133,,267.9025,0.0096561637
288.5124511719,288.1585998535,,269.62,0.0700706593
290.141784668,289.7662963867,,264.17,0.0983146635
290.8795471191,290.5930175781,,254.870952381,0.1412816737
297.7839355469,297.5362854004,,249.957419355,0.1913386541
299.3864746094,299.1468811035,,252.168,0.1872500659
310.2236022949,310.104309082,,251.576752688,0.2331171262
308.1009216309,307.9940795898,,252.902666667,0.2182588887
306.3942565918,306.2197265625,,249.629,0.2273984857
268.732208252,268.0420227051,,251.336053763,0.0692147196
263.5118713379,262.8408508301,,247.335666667,0.0654018278
262.8350830078,262.1019592285,,244.238849462,0.0761395396
261.0096435547,260.2074584961,,246.285,0.0597870092
257.4831542969,256.6064758301,,258.420075269,0.0036255735
257.3545532227,256.4242248535,,254.367333333,0.0117437245
258.0266723633,257.0018310547,,253.598666667,0.0174606821
261.71484375,260.6674194336,,246.976494624,0.0596751086
262.5473937988,261.4563598633,,243.570247312,0.0779124162
257.2822265625,256.0571899414,,242.897333333,0.0592221126
260.9555358887,259.7330932617,,235.935924731,0.1060440931
264.0885314941,262.8410949707,,237.476795699,0.1120603624
264.7501525879,263.4338684082,,238.671408602,0.1092663094
273.2550354004,272.1114196777,,238.903,0.1437907243
267.4458007813,266.066192627,,245.594,0.0889753039
270.2897033691,268.8795471191,,238.474,0.1334137196
269.8994445801,268.4719848633,,238.329344828,0.1324641738
280.9131164551,279.6672363281,,234.646,0.1971783728
267.5538024902,266.0880737305,,233.569333333,0.1455005615
269.184387207,267.70703125,,232.320965517,0.1586745372
264.9107971191,263.3370361328,,238.102293447,0.112592379
267.2193603516,265.6118469238,,236.295436508,0.1308697464
274.9683837891,273.5846252441,,236.943333333,0.160481622
265.4255065918,263.8439941406,,242.974827586,0.0923991972
277.4562683105,276.1510925293,,243.811333333,0.1379957794
266.0749816895,264.3336486816,,232.129183908,0.1462366653
277.0842590332,275.6585083008,,228.542850575,0.2123952175
265.982208252,264.2575378418,,228.367091954,0.1647133831
270.7350769043,269.0623474121,,229.995425287,0.1771324432
273.8589782715,272.1300964355,,231.611034483,0.1824090285
272.2113037109,270.4174194336,,230.192068966,0.1825398891
268.3151245117,266.525390625,,231.567586207,0.158690337
271.9805908203,270.1512451172,,235.933643678,0.1527842599
270.5769042969,268.7300415039,,239.470666667,0.1298958159
277.0216369629,275.1557922363,,244.528344828,0.1328814954
274.7081298828,272.8022155762,,248.763666667,0.1042936196
278.7536621094,276.8051757813,,257.097,0.0842353746
279.0953063965,277.1262207031,,257.143333333,0.085368626
280.6845397949,278.757019043,,260.082258065,0.0792144835
283.0044555664,281.0430297852,,265.137666667,0.0673868377
284.0599365234,282.1168518066,,270.525666667,0.0500295222
276.1884155273,274.1230773926,,276.183333333,1.84015243874799E-05
273.2157897949,271.4662475586,,278.134333333,0.0176840575
266.4428100586,264.5525512695,,280.026580645,0.0485088614
276.6123657227,274.3720092773,,279.934862069,0.0118688195
274.2540588379,272.025177002,,289.859333333,0.0538374056
285.8217163086,283.7560119629,,286.679666667,0.0029927144
279.7730712891,277.6636962891,,290.723,0.0376644734
261.4805603027,262.7527770996,,296.400172414,0.117812388
282.4010314941,283.9466552734,,297.202,0.0498010394
264.4451293945,265.9732055664,,303.720563218,0.1293143718
261.521484375,262.9795532227,,307.089,0.1483853724
258.4292602539,259.857208252,,313.707333333,0.176209056
263.4241333008,264.8663635254,,314.109747126,0.1613627539
282.345703125,283.921661377,,315.197563218,0.1042262502
262.2851257324,263.7173156738,,321.727666667,0.1847604266
267.4515686035,268.6239318848,,321.536666667,0.1682081817
268.2157592773,269.4119873047,,325.239333333,0.1753280376
271.4343261719,272.6533508301,,328.299701149,0.1732117781
265.2294311523,266.5655212402,,337.770712644,0.214764865
269.7897338867,271.1299438477,,351.254333333,0.231924824
278.005859375,279.1299438477,,358.755,0.2250815755
263.8833007813,265.1979370117,,360.52,0.268048095
274.2434692383,275.3541259766,,369.372,0.2575412613
273.8424072266,274.9849243164,,367.973666667,0.2558097711
272.0422973633,273.1733703613,,363.805666667,0.2522318306
271.7808837891,272.8983154297,,369.781,0.2650220433
273.5381469727,274.6513366699,,370.458,0.2616217035
267.4902954102,268.7491760254,,378.974333333,0.2941730564
268.220916748,269.4527893066,,382.994827586,0.2996748326
264.1758422852,265.4093017578,,378.665333333,0.3023500727
260.015045166,261.2713317871,,368.676666667,0.2947341975
261.6984863281,262.9450683594,,361.949,0.2769741419
260.5462646484,261.7803344727,,366.279,0.2886672055
253.6732788086,254.8725128174,,367.089666667,0.3089609928
253.7112731934,254.9208221436,,373.279333333,0.3203179214
253.1082305908,254.3201751709,,370.291666667,0.3164625257
253.9619903564,255.1724853516,,373.319666667,0.3197197656
255.8823699951,257.1072692871,,363.184,0.2954470186
254.5681762695,255.7496032715,,353.301,0.279458093
255.4829559326,256.6876831055,,357.633333333,0.2856287932
256.2958374023,257.4937744141,,367.79,0.303146259
256.1880493164,257.3604125977,,361.547666667,0.2914127985
254.171661377,254.0709228516,,353.425609195,0.2808340574
254.3541259766,254.2167205811,,360.643,0.2947204688
257.2588195801,257.1790161133,,365.801666667,0.2967259501
257.2242736816,257.1078491211,,365.685,0.2965960494
259.4842834473,259.3991699219,,371.009333333,0.3005990412
263.3347167969,263.2853088379,,369.011885057,0.2863787659
265.3662109375,265.2842102051,,369.708,0.2822275662
270.059387207,269.9758300781,,367.025333333,0.2641941504
278.1813049316,278.0738525391,,364.425666667,0.2366583082
279.6287231445,279.5145568848,,366.911666667,0.2378854407
282.8364868164,282.6912841797,,372.244,0.2401852365
301.3605957031,301.1306152344,,362.784021505,0.1693112766
300.1934509277,299.8536376953,,368.898057471,0.1862427984
303.9921569824,303.6658630371,,371.429,0.1815605217
314.3246765137,314.1546630859,,368.231666667,0.1463942269
314.5047607422,314.346862793,,357.604505747,0.1205234954
312.9932861328,312.793762207,,355.3,0.1190732166
306.0249023438,305.764251709,,353.962816092,0.1354320611
303.3236083984,302.9486083984,,357.893666667,0.1524756187
304.6696166992,304.2783508301,,356.872333333,0.1462784076
302.1181335449,301.7716674805,,355.07,0.1491307811
304.4019165039,303.990234375,,356.108,0.1451977588
297.919342041,297.5387573242,,355.170689655,0.1611938971
309.1329650879,308.9374084473,,346.855666667,0.1087561923
304.9491577148,304.574005127,,343.597333333,0.1124810115
301.0949707031,300.5728149414,,345.124,0.1275745219
298.5529174805,297.9227600098,,344.710333333,0.1339020371
304.139465332,303.5600280762,,340.19,0.1059717648
302.3256530762,301.8141479492,,331.667057471,0.0884664417
297.9053039551,297.2353515625,,327.155091954,0.0894064886
299.4318847656,298.7320556641,,323.519333333,0.0744544331
297.5832519531,296.7422485352,,310.684333333,0.0421684648
301.3843383789,300.514251709,,300.322,0.0035373312
304.2713317871,303.5278930664,,296.862333333,0.0249576912
301.1604614258,300.3428039551,,292.833321839,0.0284364482
284.7215576172,283.6750183105,,281.659333333,0.0108720853
296.5297546387,295.5090026855,,277.409666667,0.0689236543
298.241027832,297.1768798828,,279.299666667,0.0678173425
295.8063049316,294.7005310059,,281.149666667,0.0521310889
288.9143981934,287.7201843262,,282.895333333,0.0212766495
290.9676513672,289.6943359375,,277.852666667,0.0472012195
292.8543701172,291.7054748535,,274.224,0.0679385106
313.8006896973,312.9835205078,,270.648311828,0.1594407797
301.0241699219,299.9362182617,,268.284666667,0.1220327038
308.5718688965,307.683380127,,274.722333333,0.1232136287
300.8926696777,299.7364196777,,271.348,0.1088811035
299.2754211426,298.0317993164,,259.018214286,0.155422301
314.9103088379,313.8656311035,,258.42862069,0.2185581767
298.051361084,296.6860046387,,255.155185185,0.1681179862
303.203704834,301.8645629883,,255.939259259,0.184670557
297.538269043,296.0057983398,,254.407777778,0.1695329115
323.7881469727,322.6812438965,,264.057619048,0.2262026301
298.9528808594,297.3356323242,,257.6,0.1605313698
306.774230957,305.4137573242,,263.40125,0.1646650536
296.2015075684,294.5611572266,,252.59,0.1726573006
294.2803955078,292.5506591797,,240.91,0.2215366548
291.6995239258,289.9993896484,,243.445333333,0.1982136603
291.1139221191,289.3704223633,,241.412763441,0.2058762676
285.729095459,283.8189697266,,236.267096774,0.2093478075
296.911895752,295.0886230469,,238.243827957,0.2462522043
313.7379455566,312.2044067383,,238.699365591,0.3143643879
309.6553039551,308.1865844727,,238.413,0.2988188729
302.0512390137,300.1774291992,,236.949075269,0.2747517106
296.3949279785,294.5168457031,,249.420666667,0.1883334767
292.9017333984,290.990447998,,246.940752688,0.1861214895
292.4496765137,290.4627685547,,245.359333333,0.1919239938
288.289642334,289.975982666,,242.282645161,0.1898897758
279.9754333496,281.5562438965,,235.247935484,0.1901291834
283.4113464355,285.0500183105,,237.201,0.1948151417
283.4937438965,285.0775756836,,234.18855914,0.2105362659
292.3547973633,294.0263671875,,233.546923077,0.2518032501
293.9097290039,295.5907592773,,232.027075269,0.266704451
294.4222412109,296.073425293,,232.744193548,0.2650035935
305.7859191895,307.4259338379,,229.631666667,0.3316365449
304.7138061523,306.3655090332,,227.117612903,0.3416564319
303.3321533203,305.0790710449,,233.74283871,0.2977174188
286.4675598145,288.0247497559,,236.682,0.2103478922
285.660949707,287.108001709,,233.982258065,0.2208658557
286.1874694824,287.6290283203,,230.455,0.2418366687
293.1185302734,294.6083984375,,230.161071429,0.2735365214
293.5266113281,295.0504455566,,228.80137931,0.2828882947
300.338104248,301.8704223633,,227.178666667,0.3220348048
297.0072937012,298.5909423828,,234.518666667,0.2664548111
296.9887084961,298.5768127441,,231.808965517,0.2811786974
299.2099304199,300.781463623,,237.225333333,0.2612899568
290.8910827637,292.3927612305,,238.789655172,0.2181896345
289.494140625,290.8849487305,,236.398333333,0.2246031372
298.3255004883,299.6899108887,,228.805333333,0.3038398019
294.3364562988,295.6810913086,,225.058908046,0.3078196231
294.6998901367,295.9745483398,,224.648756158,0.3118251584
298.5851135254,299.9344787598,,219.215172414,0.3620640863
298.2092895508,299.4893798828,,221.34,0.3472905464
286.8592224121,288.106048584,,225.002064516,0.2749181792
285.9143981934,287.1279602051,,239.736,0.1926218765
285.0237121582,286.2397460938,,239.205011494,0.1915457389
282.7169189453,283.892791748,,232.645709677,0.2152251565
279.8558959961,281.0278320313,,229.997451613,0.216778247
275.3958435059,276.5279541016,,230.809,0.1931763645
273.8090209961,274.953338623,,226.063,0.2112067034
275.4102783203,276.5691223145,,231.240333333,0.1910131522
270.4653015137,271.6399230957,,238.869,0.1322746004
267.8418273926,268.9560241699,,251.480075269,0.0650618229
269.117767334,270.2071228027,,246.468763441,0.0918940136
254.0524139404,255.182434082,,236.741612903,0.0731210742
253.331161499,254.4190979004,,237.307333333,0.0675235272
253.7734527588,254.8425292969,,234.443870968,0.0824486548
256.9422912598,257.8603515625,,232.900322581,0.1032285761
257.594543457,258.501953125,,234.316333333,0.0993452304
259.5384216309,260.4115600586,,245.612903226,0.0566970148
256.1938476563,257.0697631836,,248.237,0.0320534314
254.4604949951,255.3250274658,,242.199677419,0.0506227659
253.4429321289,254.2981872559,,250.647333333,0.011153515
254.0651397705,254.8660888672,,251.345806452,0.0108190917
250.1363372803,250.8684844971,,248.568181818,0.0063087538
251.5682983398,252.2947387695,,242.925483871,0.0355780478
248.7922058105,249.5675811768,,248.042666667,0.0030218154
251.4036560059,252.1756896973,,246.508064516,0.019859762
251.1993255615,251.9571533203,,251.488709677,0.0011506843
252.0068511963,252.7916412354,,251.301,0.0028087879
251.8697052002,252.6396636963,,247.451666667,0.0178541474
251.2897949219,252.0188140869,,243.583666667,0.0316364737
246.2928619385,246.6803741455,,246.852580645,0.0022674209
243.8629608154,244.2265930176,,252.936333333,0.0358721596
243.8262634277,244.1609191895,,261.893333333,0.0689863681
246.7402801514,247.0747833252,,262.505666667,0.0600573188
248.5983276367,248.9492645264,,266.395666667,0.0668079149
248.5600128174,248.8829498291,,260.673333333,0.0464693506
251.6180419922,252.016418457,,262.510322581,0.0414927706
253.3834686279,253.7985687256,,257.178666667,0.0147570484
253.3486785889,253.7280883789,,256.665,0.0129208167
257.3182678223,257.7017211914,,260.420666667,0.0119130286
255.9075775146,256.2190856934,,262.368333333,0.0246247546
255.8727874756,256.1486206055,,262.873333333,0.0266308711
257.9226989746,258.1459960938,,265.14,0.0272207175
260.6822814941,260.9513244629,,264.615333333,0.0148632802
260.6481018066,260.8793029785,,266.017333333,0.0201837657
259.5295410156,259.7337341309,,259.002752688,0.0020339102
255.1409759521,255.2415924072,,257.133,0.0077470572
254.9611968994,255.0256652832,,256.380333333,0.0055352781
255.7051391602,255.7729492188,,261.664666667,0.0227754384
255.8839874268,255.9007263184,,265.712,0.0369874623
256.0834350586,256.0691223145,,269.573,0.0500404897
261.2988891602,261.3576660156,,270.238333333,0.0330798524
269.8571472168,270.0605163574,,272.715483871,0.0104810208
269.5882263184,269.7510681152,,269.567666667,0.000076269
269.9519348145,270.1054077148,,269.237666667,0.002652928
267.1236877441,267.2377319336,,267.719666667,0.0022261305
267.1259155273,267.1995849609,,270.868333333,0.0138163726
271.377166748,271.3907165527,,273.188,0.0066285241
277.7835388184,277.6669006348,,266.545333333,0.0421624545
277.6719055176,277.5189208984,,267.720645161,0.0371703137
272.0777587891,271.8374633789,,266.043666667,0.0226808336
275.3580322266,275.1287841797,,274.129333333,0.0044821869
275.8727722168,275.5895385742,,275.355333333,0.0018791678
290.2557678223,289.9364013672,,275.467333333,0.0536848936
295.6965942383,295.3486328125,,277.46,0.0657269309
293.3891296387,292.9983215332,,269.465,0.088783811
312.7276611328,312.3314819336,,273.271,0.1443865655
303.0649108887,302.635559082,,275.868666667,0.0985840275
292.8645629883,292.4878540039,,266.165666667,0.1003093173
295.5676574707,295.1195068359,,268.101,0.1024489184
290.4887695313,290.065246582,,267.150333333,0.0873606853
285.6141662598,285.0658569336,,266.300195402,0.0725270623
294.5656738281,294.2288818359,,274.909,0.0715024747
294.8911743164,294.3786315918,,274.948,0.0725343495
310.0937805176,309.9223327637,,273.849,0.13235316
320.978729248,320.7959594727,,271.240752688,0.1833720636
311.2979736328,310.631652832,,274.446,0.1342776853
307.0223999023,306.3828430176,,273.758,0.1215102386
296.280456543,295.6955871582,,271.486,0.0913286746
308.2688293457,307.505279541,,271.247758621,0.1364843378
315.9156799316,315.0729675293,,273.599666667,0.1546639796
308.306427002,307.5267944336,,270.137666667,0.1412937367
304.9949951172,304.282989502,,267.580666667,0.1398244833
308.0220947266,307.3540649414,,270.588666667,0.1383407092
336.091217041,335.6813659668,,270.987,0.2402484881
312.4159240723,311.4818115234,,271.428333333,0.1510070457
313.5375976563,312.5960083008,,274.258387097,0.1432197242
303.8724060059,302.7688293457,,271.992413793,0.1172091227
291.061706543,289.9733581543,,273.191182796,0.0654139843
292.4552612305,291.4217834473,,267.909666667,0.0916189209
299.2088317871,298.075592041,,269.889333333,0.1086352621
291.4217834473,290.2421569824,,274.899333333,0.0601036384
299.2839660645,298.1442260742,,264.679505376,0.1307409905
295.8287658691,294.7321472168,,263.36808046,0.1232521623
301.8758239746,300.7669067383,,260.485602151,0.15889639
300.9888916016,299.9141540527,,265.467333333,0.1338076434
299.5802307129,298.4483032227,,262.247666667,0.1423561343
299.3418579102,298.1179504395,,270.813,0.1053452305
308.7784729004,307.3630065918,,269.108965517,0.1474105751
303.3656921387,302.0293579102,,266.370330688,0.1388869449
302.8059082031,301.4423522949,,268.646692308,0.1271529368
307.8757019043,306.4197998047,,255.662678063,0.2042262259
304.8626098633,303.3096008301,,252.798866667,0.2059492745
296.940246582,295.5191040039,,250.7325,0.1842910137
296.8485717773,295.2206726074,,252.41375,0.1760396245
313.2126159668,311.9463500977,,253.758125,0.2342959106
291.4071960449,289.8303222656,,251.31,0.1595527279
291.4365844727,289.7540893555,,241.455952381,0.2069968936
297.8398132324,295.8866577148,,241.000666667,0.2358464288
286.5822143555,284.8251342773,,230.816666667,0.2416010442
302.8774108887,300.9729614258,,229.969333333,0.3170339127
290.383605957,288.643951416,,229.029150538,0.2678892852
298.2630004883,296.7149658203,,231.836666667,0.2865221226
307.7338867188,305.774017334,,240.331057471,0.280458256
297.4127502441,295.3727111816,,245.572333333,0.2111003964
290.037322998,288.2850952148,,243.736333333,0.1899634291
